poliza;sexo;sri;gdi;sin;ant_comp;ant_perm;edad;ant_veh
80175253;F;No Urbana;NO;5;1;15;48;2007
80175044;F;Urbana;NO;4;4;14;65;2007
1435078;M;No Urbana;NO;4;4;0;51;2002
80175093;M;No Urbana;NO;1;5;2;56;2001
80173263;M;Urbana;NO;4;0;3;49;2008
80173860;M;No Urbana;NO;5;3;11;48;2007
80174711;F;No Urbana;NO;5;4;2;70;2007
80172875;F;No Urbana;NO;3;4;6;44;2007
80172210;M;No Urbana;NO;2;1;6;61;2017
80173420;M;No Urbana;NO;1;2;15;58;2006
80173478;F;No Urbana;NO;3;4;11;70;2007
80172762;M;No Urbana;NO;1;1;1;51;2002
80174319;M;No Urbana;NO;3;2;7;51;2002
80172338;M;No Urbana;NO;1;0;10;76;2001
80173610;M;Urbana;NO;1;4;3;66;2007
80173919;M;No Urbana;NO;1;2;0;42;2003
80173853;M;Urbana;NO;4;5;4;73;2006
80173831;M;No Urbana;NO;5;5;5;43;2015
1434495;F;Urbana;NO;1;3;1;82;2007
1433373;M;No Urbana;NO;4;5;10;66;1993
1434207;M;No Urbana;NO;2;2;7;57;2007
80175050;F;No Urbana;NO;3;3;1;82;2007
80174381;M;No Urbana;NO;1;3;0;66;1993
80173281;M;Urbana;NO;1;4;2;66;1993
80172590;M;Urbana;NO;2;0;9;71;2005
80174008;F;Urbana;NO;0;5;6;82;2007
80175654;F;No Urbana;NO;4;0;8;57;2000
80173965;F;Urbana;NO;2;3;6;57;2000
80172739;M;No Urbana;NO;2;4;15;67;2007
80173534;M;No Urbana;NO;4;4;6;66;2005
1433707;M;No Urbana;NO;2;5;0;45;2006
80175289;M;Urbana;NO;1;1;1;52;2004
1434542;M;Urbana;NO;0;2;15;52;2004
80172522;M;No Urbana;NO;2;5;12;49;2003
80172803;M;No Urbana;NO;3;4;9;54;2008
80172716;M;No Urbana;NO;4;1;7;65;2012
1435245;M;Urbana;NO;3;2;15;60;2011
1435495;M;Urbana;SI;4;5;6;55;1997
1434767;M;Urbana;NO;5;0;7;0;2006
1434886;M;Urbana;NO;5;5;10;55;1997
1433496;M;No Urbana;NO;5;0;8;55;1997
80175141;M;No Urbana;NO;4;2;7;71;2007
80174539;M;Urbana;NO;0;2;13;44;2008
80174344;M;Urbana;NO;0;4;11;40;2008
80175371;M;No Urbana;NO;5;5;4;42;2009
80175320;M;No Urbana;NO;1;3;1;0;2006
80175608;M;Urbana;NO;2;4;3;54;2008
80175105;M;No Urbana;NO;4;4;7;71;2019
80174513;M;Urbana;NO;2;4;10;54;2008
1434546;M;No Urbana;NO;0;1;7;42;2009
80175351;M;No Urbana;NO;4;3;3;60;2006
80173272;M;No Urbana;NO;0;0;11;44;2008
80175585;M;Urbana;NO;3;1;1;60;2011
80174324;M;No Urbana;NO;1;4;15;60;2011
80172898;M;No Urbana;NO;4;5;3;40;2008
80173724;M;Urbana;NO;3;1;5;49;2009
80174076;M;No Urbana;NO;4;1;4;34;2011
1430909;M;No Urbana;NO;1;3;14;44;2012
80172181;M;No Urbana;NO;5;1;14;60;2011
80173720;M;Urbana;NO;4;5;13;49;2005
80173920;M;Urbana;NO;4;1;12;42;2009
80173800;M;No Urbana;NO;4;0;13;71;2019
80174192;M;Urbana;NO;4;2;11;60;2006
80173752;M;No Urbana;NO;5;3;1;82;2001
1433847;F;Urbana;NO;2;5;6;72;1995
80175459;M;Urbana;NO;1;2;5;63;1998
80174765;F;No Urbana;NO;1;5;5;72;1995
80173564;F;Urbana;NO;2;0;4;72;1995
80174140;F;No Urbana;NO;0;1;2;76;2009
80173345;F;Urbana;NO;2;4;12;73;2008
80172292;F;Urbana;NO;0;3;6;32;2006
1435772;F;No Urbana;NO;0;0;14;55;2006
1435234;F;No Urbana;NO;4;1;10;72;2007
1433647;F;No Urbana;NO;4;5;2;73;2008
1435582;F;Urbana;NO;5;3;0;51;2006
1435133;F;Urbana;NO;2;2;14;55;2007
1434198;F;Urbana;NO;5;2;12;56;2008
1434889;F;No Urbana;NO;1;1;6;66;2002
1434337;F;No Urbana;NO;3;4;3;52;2008
1434835;F;Urbana;NO;2;4;5;59;2001
1435917;F;Urbana;NO;5;2;10;57;2008
1434818;F;No Urbana;NO;0;2;4;76;2009
1435830;F;No Urbana;NO;4;2;11;66;2008
1434323;M;Urbana;NO;0;3;2;51;2007
1435061;F;No Urbana;NO;5;5;8;55;2007
1435028;M;No Urbana;NO;0;1;15;58;2007
1433849;F;Urbana;NO;1;4;2;55;2006
1434233;M;Urbana;NO;0;5;15;44;2006
1432418;M;Urbana;NO;0;5;14;44;2006
1434444;F;No Urbana;NO;0;0;12;60;2001
80175571;F;No Urbana;NO;0;1;7;77;2001
80175579;F;Urbana;NO;5;4;3;72;2007
1433978;M;Urbana;NO;3;1;3;63;2008
80175198;F;Urbana;NO;2;0;3;76;2009
1433409;F;Urbana;NO;0;4;9;45;2009
80175235;F;No Urbana;NO;2;5;6;66;2002
1434374;F;No Urbana;SI;3;2;8;71;2007
1433430;M;Urbana;NO;1;2;2;71;2008
80175336;F;Urbana;NO;1;4;11;55;2007
80174342;F;No Urbana;NO;1;5;10;72;2007
1432806;F;Urbana;NO;2;4;9;55;2007
80175618;M;Urbana;NO;4;1;6;58;2007
1433966;M;Urbana;NO;3;4;15;69;2007
80174940;M;No Urbana;NO;1;3;15;63;2008
80175057;F;Urbana;NO;2;4;9;60;2001
80175099;M;No Urbana;NO;5;5;14;69;2007
80175114;F;Urbana;NO;3;5;2;52;2008
80174669;F;No Urbana;NO;1;3;1;55;2006
80175095;F;No Urbana;NO;3;2;4;56;2008
80174591;F;No Urbana;NO;5;1;6;73;2008
80173862;M;No Urbana;NO;4;4;4;71;2000
80173972;F;Urbana;NO;4;4;3;77;2001
80173971;F;Urbana;NO;0;1;6;57;2008
80172694;F;Urbana;NO;0;0;11;73;2005
80173608;M;No Urbana;NO;5;0;7;66;2002
80172169;F;No Urbana;NO;0;3;4;34;2000
80174184;F;Urbana;NO;2;3;13;55;2007
80174004;F;No Urbana;NO;3;3;5;63;2007
80174033;F;Urbana;NO;1;5;4;52;2008
80174017;F;No Urbana;NO;2;0;11;60;2001
1430762;M;Urbana;NO;3;0;2;44;2006
80173907;M;No Urbana;NO;4;2;13;59;2008
80173680;F;No Urbana;NO;0;4;12;55;2006
80173857;F;No Urbana;NO;0;4;2;40;2008
1430607;F;Urbana;NO;2;5;5;55;2007
80173754;F;Urbana;NO;5;4;2;52;2006
80173814;M;No Urbana;NO;0;1;13;69;2007
80174002;F;Urbana;NO;4;5;13;51;2007
80173743;M;Urbana;NO;3;4;0;63;2008
80173582;M;No Urbana;NO;5;5;13;74;2006
1433638;M;Urbana;NO;1;5;15;63;2007
80174564;M;Urbana;NO;5;5;3;63;2007
80174685;M;Urbana;NO;1;2;15;84;2002
80173231;M;No Urbana;NO;5;0;8;63;2007
80172513;F;Urbana;NO;4;1;12;55;2007
80172131;M;Urbana;NO;3;4;13;56;2005
80173401;F;No Urbana;NO;1;2;2;45;2007
80173384;M;Urbana;NO;5;2;6;84;2002
1434516;M;Urbana;NO;5;1;10;84;2002
80172401;M;Urbana;NO;2;3;15;74;2007
80172227;M;Urbana;NO;1;3;14;82;2002
1435056;M;Urbana;NO;4;4;13;61;1998
80173536;M;No Urbana;NO;1;5;7;66;1982
80173531;M;No Urbana;NO;5;1;14;66;1987
80172554;M;Urbana;NO;4;1;4;68;2003
80172566;M;Urbana;NO;2;2;9;69;2007
1433531;M;Urbana;NO;1;2;10;69;2007
80174526;M;No Urbana;NO;2;4;3;69;2007
1434771;M;No Urbana;NO;0;4;9;39;2005
1432444;M;Urbana;NO;2;5;0;39;2005
80173427;M;Urbana;NO;3;3;13;37;2016
80172996;M;Urbana;NO;2;2;1;43;1978
80173310;M;No Urbana;NO;5;4;3;58;1977
80172777;M;Urbana;NO;2;2;8;54;1982
80172870;F;Urbana;NO;5;4;7;61;1993
80172693;M;No Urbana;NO;1;0;8;59;1986
80172467;M;Urbana;NO;4;1;11;39;1998
80173025;M;No Urbana;NO;5;0;0;42;1987
80173018;M;No Urbana;NO;5;3;12;68;1988
80172908;M;No Urbana;NO;3;0;5;55;1988
80172411;M;No Urbana;NO;3;3;2;41;1983
1435729;M;No Urbana;NO;2;4;14;49;1992
1434109;M;Urbana;NO;3;3;14;50;1990
1434390;M;No Urbana;NO;1;4;2;49;2002
1436089;M;Urbana;NO;1;5;14;51;1986
1436088;M;Urbana;NO;4;5;11;47;1988
1435346;M;Urbana;NO;1;0;14;57;1993
1434763;M;Urbana;NO;0;5;3;43;1987
80175666;M;Urbana;NO;4;1;8;51;1986
80175665;M;Urbana;NO;0;3;4;47;1988
80175625;M;Urbana;NO;3;2;15;60;1984
1436110;M;Urbana;NO;1;2;11;50;1990
1434824;M;Urbana;NO;4;1;3;34;1988
1436069;M;Urbana;NO;3;4;4;71;1987
1435378;F;Urbana;NO;2;3;4;61;1993
1434762;F;Urbana;NO;4;5;7;47;1987
1434441;M;No Urbana;NO;5;5;4;71;1993
1434761;M;Urbana;NO;0;1;14;43;1992
1433858;M;Urbana;NO;1;5;4;49;1992
1434992;M;Urbana;NO;1;2;0;26;1983
1435023;M;Urbana;NO;4;4;11;64;2011
1435019;M;No Urbana;NO;5;0;2;56;1987
1434073;F;Urbana;NO;3;0;14;69;1993
1434072;M;No Urbana;NO;5;0;7;48;1983
1434071;M;Urbana;NO;5;1;3;48;1983
1435027;M;Urbana;NO;3;0;0;58;1985
80175450;M;Urbana;NO;1;1;7;40;1983
1434490;M;No Urbana;NO;0;3;5;52;1984
80175449;M;Urbana;NO;4;1;11;40;1970
80175445;M;No Urbana;NO;3;4;15;34;1988
1435194;M;Urbana;NO;4;2;6;60;1984
1434487;M;No Urbana;NO;4;1;14;78;1984
1433728;M;No Urbana;NO;5;0;4;68;1982
80175156;M;No Urbana;NO;0;0;4;57;1993
80175155;M;No Urbana;NO;1;4;7;71;1993
80175518;M;Urbana;NO;2;3;0;64;1982
1433534;F;No Urbana;NO;1;0;2;38;1996
1433990;M;Urbana;NO;1;1;6;71;1987
1433515;F;Urbana;NO;1;2;4;61;1993
1433726;M;Urbana;NO;1;2;5;46;1983
80175534;M;Urbana;NO;2;2;9;56;1985
80174377;F;No Urbana;NO;4;2;13;38;1986
80175186;M;Urbana;NO;3;5;7;36;1989
80175538;M;Urbana;NO;0;3;1;35;1987
80175527;M;Urbana;NO;1;0;13;56;1987
80174517;F;Urbana;NO;3;1;5;61;1993
80175514;M;Urbana;NO;1;0;5;26;1983
80175517;M;No Urbana;NO;5;1;1;27;1982
80174515;M;No Urbana;NO;4;1;3;54;1982
1434950;M;No Urbana;NO;4;4;4;36;1989
1432500;M;Urbana;NO;2;5;0;49;2002
80175606;M;Urbana;NO;3;3;1;54;1982
80175531;M;Urbana;NO;0;1;12;47;2002
80175530;M;Urbana;NO;0;4;13;71;1989
80175554;M;Urbana;NO;4;0;11;58;1985
80175054;M;Urbana;NO;4;3;11;78;1984
80174909;F;No Urbana;NO;1;1;1;50;1985
80175239;M;Urbana;NO;0;3;15;50;1987
80174931;M;Urbana;NO;5;5;3;48;1983
80174721;M;Urbana;NO;0;3;15;68;1982
80174720;M;No Urbana;NO;4;2;5;46;1983
80174930;M;Urbana;NO;1;5;1;48;1983
80174722;M;Urbana;NO;5;2;5;57;1987
1434284;M;Urbana;NO;5;5;0;61;1987
80175022;F;Urbana;NO;2;0;8;69;1993
80175244;M;No Urbana;SI;1;2;8;52;1984
80173929;M;No Urbana;NO;3;2;12;78;1984
80172986;M;Urbana;NO;1;5;5;48;1983
80172226;M;Urbana;NO;1;2;4;41;1983
80172737;M;No Urbana;NO;1;3;7;51;1986
80172788;M;No Urbana;NO;0;0;7;60;1984
80174027;M;No Urbana;NO;0;2;13;38;1978
80174070;M;No Urbana;NO;4;1;7;36;1989
80172784;F;No Urbana;NO;2;4;15;50;1982
1435576;M;No Urbana;NO;1;5;13;47;1979
1436145;M;Urbana;NO;1;1;5;51;2012
1433952;M;Urbana;NO;2;1;9;51;2012
80173562;F;Urbana;NO;3;1;7;55;2013
80173293;M;Urbana;NO;5;2;14;44;2011
1433871;M;No Urbana;NO;1;5;2;76;2015
1432559;M;Urbana;NO;3;2;1;37;2015
1434713;F;No Urbana;NO;2;3;10;41;2011
1434729;F;No Urbana;NO;3;4;4;52;2014
1434226;F;Urbana;NO;0;5;15;38;2015
1433998;F;Urbana;NO;0;2;11;42;2015
80175286;M;No Urbana;NO;3;4;3;51;2015
80174997;M;Urbana;NO;1;0;14;66;2015
80175285;F;No Urbana;NO;2;0;3;41;2011
80174934;F;No Urbana;NO;2;0;7;42;2015
1432184;F;No Urbana;NO;4;2;6;38;2015
80174942;M;Urbana;NO;3;1;9;32;2014
80175368;F;Urbana;NO;2;2;4;52;2014
1432088;F;Urbana;NO;3;1;12;47;2011
1434534;M;No Urbana;NO;2;5;13;32;2015
1434531;M;No Urbana;NO;5;1;8;37;2015
80173605;M;Urbana;NO;5;0;10;88;2015
1430505;M;Urbana;NO;1;3;3;49;2014
1432675;M;No Urbana;SI;2;4;14;32;2015
1430834;M;Urbana;NO;4;2;6;43;2015
80173368;M;No Urbana;NO;5;0;4;32;2014
80173159;M;No Urbana;NO;3;1;14;30;2014
80173027;M;Urbana;NO;5;3;12;26;2015
80174255;F;Urbana;NO;5;4;9;52;2014
80172460;F;No Urbana;NO;4;4;10;52;2014
80172276;M;Urbana;NO;2;2;0;43;2013
80173032;M;Urbana;NO;2;4;9;76;2015
80173997;F;No Urbana;NO;0;5;8;62;2015
1430855;M;No Urbana;NO;1;2;5;24;2015
1430763;F;No Urbana;NO;5;4;1;41;2011
80173960;M;Urbana;NO;2;0;4;37;2015
1430695;F;Urbana;NO;4;4;11;47;2011
80173963;M;No Urbana;NO;2;3;13;66;2015
1430814;F;Urbana;SI;0;0;0;38;2015
1433353;F;Urbana;NO;0;1;14;58;2012
1434333;F;No Urbana;NO;0;0;10;30;2014
1434570;F;No Urbana;NO;3;2;13;41;2014
80175577;M;Urbana;NO;1;3;10;74;2012
80175242;F;Urbana;NO;1;4;5;30;2014
80175541;F;No Urbana;NO;1;5;1;31;2014
80175216;M;Urbana;NO;0;4;11;46;2014
80174484;F;No Urbana;NO;5;5;8;41;2013
80173620;M;Urbana;NO;4;4;12;60;2012
80173317;F;No Urbana;NO;5;1;14;52;2012
80173053;F;Urbana;NO;4;3;5;44;2014
80173086;F;Urbana;NO;5;3;13;41;2013
80172419;F;No Urbana;NO;1;2;10;66;2012
80172223;M;Urbana;NO;1;0;4;49;2014
80173394;F;Urbana;NO;5;1;14;42;2014
80173815;M;Urbana;NO;0;1;14;43;2012
80174090;M;No Urbana;NO;2;2;11;46;2014
1434588;F;No Urbana;NO;5;1;5;50;2013
1434563;F;Urbana;NO;4;1;12;56;2013
1433835;M;No Urbana;NO;4;2;7;60;2013
1434003;M;Urbana;NO;4;4;9;56;2014
80175260;F;No Urbana;NO;1;1;5;35;2014
1434019;M;No Urbana;NO;1;0;0;68;2012
1434401;F;Urbana;NO;3;4;5;35;2014
80174926;M;No Urbana;NO;4;1;2;56;2014
80175117;F;Urbana;NO;2;0;6;56;2013
80174938;M;No Urbana;NO;3;3;2;68;2012
1432068;M;Urbana;NO;1;3;10;60;2013
80174660;F;Urbana;NO;5;0;6;65;2013
80173152;F;No Urbana;NO;2;4;15;56;2013
80174602;F;No Urbana;NO;5;3;9;56;2013
80172410;M;No Urbana;NO;0;1;14;56;2014
1430061;F;Urbana;NO;0;0;8;56;2013
80173708;M;Urbana;NO;0;1;1;60;2013
80173398;F;Urbana;NO;4;2;8;65;2013
80174032;F;Urbana;NO;3;1;3;56;2013
80172738;M;Urbana;NO;1;5;13;67;2012
80175009;M;Urbana;NO;3;2;5;61;2012
80173880;M;No Urbana;NO;1;5;1;61;2012
80173512;M;Urbana;NO;4;0;14;28;2014
80172463;M;Urbana;NO;5;4;10;80;2011
1435235;M;Urbana;NO;1;4;6;76;2008
80172728;M;No Urbana;NO;3;2;13;60;2008
1435068;M;Urbana;NO;3;0;8;15;2007
1434995;F;No Urbana;NO;0;1;2;54;2007
1434576;F;No Urbana;NO;1;2;11;59;2007
1433524;F;No Urbana;NO;4;3;10;64;2011
80175578;M;Urbana;NO;4;5;0;76;2008
80175011;F;No Urbana;NO;3;2;12;61;2007
80174341;M;Urbana;NO;0;1;14;76;2008
80174974;F;No Urbana;NO;5;0;9;59;2007
80173916;F;Urbana;NO;0;4;0;61;2007
80174164;F;Urbana;NO;3;1;12;62;2010
80173915;F;Urbana;NO;4;0;0;59;2007
1434974;F;Urbana;NO;5;4;9;53;2005
1433921;F;No Urbana;NO;5;4;5;71;2005
1435326;F;Urbana;SI;0;3;6;46;2007
1434867;F;No Urbana;NO;5;5;4;70;2008
80175361;F;Urbana;NO;3;4;1;70;2008
80172997;F;Urbana;NO;3;5;13;71;2005
80172146;F;Urbana;NO;2;2;10;70;2008
80174224;F;Urbana;NO;1;2;14;70;2008
1433828;F;No Urbana;NO;2;0;1;65;2010
1433874;M;Urbana;NO;3;5;10;52;2011
80175135;M;No Urbana;NO;3;4;15;57;2008
1433980;M;No Urbana;NO;5;1;0;57;2008
1432082;F;Urbana;NO;2;1;8;65;2010
80174005;M;Urbana;NO;4;1;10;57;2008
80172407;M;No Urbana;NO;1;2;7;65;2008
80174293;M;Urbana;NO;5;3;3;52;2011
1430687;F;No Urbana;NO;1;1;15;65;2010
1435347;F;Urbana;NO;5;1;7;48;1983
1433920;F;No Urbana;NO;5;0;14;39;1983
80172457;M;No Urbana;NO;5;1;6;44;2008
80172343;M;No Urbana;NO;4;0;10;43;2011
80172820;F;No Urbana;NO;5;2;12;74;2008
80172583;M;No Urbana;NO;5;0;5;74;2008
1435586;M;Urbana;NO;1;4;2;72;2008
1434639;F;Urbana;NO;0;3;6;62;2007
80175631;M;No Urbana;NO;1;3;14;52;2008
1435073;F;No Urbana;NO;5;0;15;74;2008
80175157;F;No Urbana;NO;5;5;6;62;2007
80175573;F;No Urbana;NO;3;0;5;74;2008
1434962;M;No Urbana;NO;3;5;13;61;2008
80175648;M;Urbana;NO;4;1;1;65;2006
80175437;M;Urbana;NO;4;5;1;61;2008
1435083;M;No Urbana;NO;3;3;6;65;2006
80174280;M;No Urbana;NO;4;4;13;25;2006
80172493;F;No Urbana;NO;4;5;15;74;2008
80174320;F;Urbana;NO;0;3;4;74;2008
80173884;M;No Urbana;NO;3;5;6;60;2008
80172742;M;No Urbana;NO;4;5;3;63;2007
80173289;F;Urbana;NO;3;5;8;63;2007
80173984;M;Urbana;NO;5;1;6;52;2006
80173958;M;Urbana;NO;0;1;4;79;2006
80173411;F;Urbana;NO;1;0;6;33;2008
80173508;M;No Urbana;NO;4;5;7;65;2006
80175159;M;Urbana;NO;4;5;13;74;2008
1434335;M;Urbana;NO;4;0;10;74;2008
80173580;M;No Urbana;NO;5;4;2;74;2008
80173456;F;Urbana;NO;5;4;5;37;2007
1434131;M;Urbana;NO;3;0;2;61;2008
1436117;M;No Urbana;NO;0;3;13;61;2008
80172296;F;Urbana;NO;5;2;14;42;2006
80172755;F;Urbana;NO;4;4;13;45;2012
80172578;M;No Urbana;NO;3;2;11;50;2010
80172727;M;No Urbana;NO;5;0;4;60;2008
80172421;M;No Urbana;NO;4;0;0;62;2011
80172355;F;No Urbana;NO;0;3;4;59;2008
1435136;F;Urbana;NO;2;3;1;52;2011
1434836;F;No Urbana;NO;1;1;8;32;2012
1432561;F;No Urbana;NO;1;0;9;32;2012
1434228;M;Urbana;NO;2;1;9;40;2010
80175334;F;Urbana;NO;2;1;0;52;2011
80175148;F;Urbana;NO;4;2;3;41;2007
1432181;M;Urbana;NO;0;5;8;40;2010
1434541;F;Urbana;NO;5;5;8;38;2011
80175052;F;Urbana;NO;0;5;14;61;2011
80175246;F;Urbana;NO;2;3;10;38;2011
80172638;F;Urbana;NO;3;0;13;35;2008
80172857;F;Urbana;NO;3;5;3;46;2011
80173079;F;No Urbana;NO;0;5;6;35;2008
80172481;M;Urbana;NO;1;4;5;71;2010
1431074;F;No Urbana;NO;0;2;14;38;2011
80174177;F;Urbana;NO;1;0;10;52;2011
80174011;F;Urbana;NO;4;2;2;61;2011
1430710;M;Urbana;NO;2;4;1;40;2010
80173906;M;Urbana;NO;2;5;0;63;2012
80172809;M;Urbana;NO;3;2;1;81;2008
1435063;M;No Urbana;NO;1;5;0;55;2012
80175433;M;No Urbana;NO;1;5;13;66;2012
80175051;M;No Urbana;NO;4;0;5;48;2011
1432798;M;Urbana;NO;3;2;12;55;2012
80174122;M;No Urbana;NO;2;4;4;66;2012
80172563;M;No Urbana;NO;0;0;8;35;2011
80173944;M;Urbana;NO;3;0;11;73;2012
80173996;M;Urbana;NO;5;3;7;48;2011
80172440;F;No Urbana;NO;3;2;4;43;2007
80172403;F;Urbana;NO;0;4;6;45;2007
1434851;F;Urbana;NO;4;4;15;56;2012
80175310;F;No Urbana;NO;4;3;1;56;2012
80174107;F;No Urbana;NO;0;4;2;56;2012
80172462;M;Urbana;NO;5;0;1;80;2014
1434034;M;Urbana;NO;4;2;12;65;2009
80175111;F;Urbana;NO;1;5;11;57;2008
1434539;F;No Urbana;NO;0;3;14;57;2008
80174890;M;No Urbana;NO;3;5;15;65;2009
80173949;F;Urbana;NO;1;2;8;57;2008
80172350;F;Urbana;NO;4;0;13;38;2012
80173854;M;No Urbana;NO;2;2;12;65;2009
80173373;F;No Urbana;NO;3;5;2;34;2012
80172499;M;Urbana;NO;3;2;12;42;2012
80173980;M;No Urbana;NO;2;5;11;46;2012
80173805;F;Urbana;NO;5;4;6;56;2013
1433528;M;No Urbana;NO;0;3;0;50;2006
1434379;M;No Urbana;NO;0;2;6;76;1996
80174989;M;Urbana;NO;5;4;8;76;1996
80174025;M;No Urbana;NO;0;2;14;62;1996
80173898;M;Urbana;NO;5;3;15;76;1996
1434395;F;No Urbana;NO;0;1;7;66;1976
80175153;F;Urbana;NO;5;0;7;66;1976
80174269;M;No Urbana;NO;4;0;4;65;1978
80172825;M;Urbana;NO;5;1;1;60;1976
80173748;M;Urbana;NO;4;4;14;60;1975
80173940;F;Urbana;NO;1;4;14;66;1976
80172397;F;Urbana;NO;0;3;6;55;2007
1433573;M;No Urbana;NO;3;5;4;66;2007
80174628;M;No Urbana;NO;1;0;9;66;2007
80172851;M;Urbana;NO;4;2;10;38;1999
1434054;M;Urbana;NO;1;0;0;52;1998
1435459;M;No Urbana;NO;5;2;4;37;1999
80175567;M;Urbana;NO;2;3;0;58;1998
1436058;M;No Urbana;NO;2;5;14;52;1998
1435319;M;No Urbana;NO;2;5;4;37;1998
1435465;M;No Urbana;NO;3;4;8;43;1998
1434288;M;Urbana;NO;2;3;1;62;1996
1434287;M;No Urbana;NO;0;0;9;62;1996
80173688;M;Urbana;NO;1;2;15;55;2012
80172775;M;No Urbana;NO;1;0;13;54;2011
80172495;M;Urbana;NO;5;0;8;65;2012
80173556;M;No Urbana;NO;4;5;11;55;2014
80173744;M;No Urbana;NO;2;0;11;65;2009
1430227;M;Urbana;NO;0;2;9;15;2007
1433861;F;No Urbana;NO;0;4;8;53;2010
80173913;F;Urbana;NO;3;1;6;53;2010
80173072;F;Urbana;NO;4;2;2;56;2010
80174734;F;Urbana;NO;5;5;6;53;2010
1435759;F;No Urbana;NO;4;3;0;63;2009
1435509;M;No Urbana;NO;1;0;15;57;2007
80172577;M;Urbana;NO;0;3;1;60;2008
1434776;M;No Urbana;NO;2;1;9;12;2011
1433718;F;No Urbana;NO;5;0;1;63;2009
1435898;F;Urbana;NO;1;4;2;60;2007
1433983;M;No Urbana;NO;0;0;3;65;2009
1436128;F;Urbana;NO;1;5;14;56;2010
1434627;M;Urbana;NO;0;0;9;50;2010
1436014;M;Urbana;NO;5;0;10;65;2009
1435064;M;No Urbana;NO;3;3;7;12;2011
1435804;F;No Urbana;NO;2;3;15;57;2012
1434779;M;Urbana;NO;3;4;15;62;2011
1435639;M;No Urbana;NO;1;4;8;48;2010
1434662;M;Urbana;NO;0;4;0;68;2007
1432556;F;Urbana;NO;3;3;10;57;2012
1435011;M;Urbana;NO;1;4;11;46;2001
80175565;M;Urbana;NO;2;5;2;47;2010
80175171;M;Urbana;NO;0;1;13;56;2005
1435672;M;No Urbana;NO;4;3;12;55;2014
1434489;M;No Urbana;NO;0;2;5;56;2005
1434548;M;No Urbana;NO;5;0;15;49;2002
1435391;M;No Urbana;NO;0;5;7;67;2008
80175548;M;No Urbana;NO;0;3;9;77;2008
1433334;M;Urbana;NO;0;1;1;50;2008
80175329;M;No Urbana;NO;3;0;15;78;2008
80175623;F;Urbana;NO;2;3;7;62;1999
80175175;M;No Urbana;NO;2;1;12;64;2003
1433722;F;No Urbana;NO;4;3;5;60;2007
1434027;F;No Urbana;NO;3;4;9;56;2010
80174984;M;No Urbana;NO;1;0;9;58;2007
80174430;M;No Urbana;NO;1;0;10;50;2008
80175439;M;No Urbana;NO;1;0;6;62;2011
80175278;M;No Urbana;NO;2;2;14;49;2002
80175485;M;No Urbana;NO;0;2;5;64;2006
1434852;F;No Urbana;NO;0;3;10;76;2007
80175488;M;Urbana;NO;1;2;15;67;2008
80175603;M;No Urbana;NO;0;2;1;54;2011
80175280;M;Urbana;NO;3;0;8;50;2010
80175195;F;Urbana;NO;2;3;3;76;2007
80174511;M;No Urbana;NO;5;2;11;54;2011
1434330;M;No Urbana;NO;0;2;1;64;2003
80174818;M;Urbana;NO;5;3;7;37;2009
1435603;M;Urbana;NO;1;2;14;50;2008
80174727;F;Urbana;NO;2;4;0;63;2009
80175245;M;No Urbana;NO;4;2;10;62;1994
80174454;M;No Urbana;NO;5;5;4;67;2008
80173282;M;Urbana;NO;5;1;14;50;2010
80173000;M;Urbana;NO;2;1;9;50;2008
80173634;M;Urbana;NO;1;2;6;65;2009
80174732;M;No Urbana;NO;1;0;3;65;2009
80173700;M;Urbana;NO;1;0;13;37;2009
80174138;F;Urbana;NO;4;2;14;76;2007
80172439;M;Urbana;NO;1;2;9;64;2006
80173729;M;No Urbana;NO;1;3;6;68;2007
80172156;M;No Urbana;NO;5;4;10;78;2008
80172931;M;Urbana;NO;0;0;8;57;2010
80172441;M;No Urbana;NO;0;4;12;62;2011
80172831;F;No Urbana;NO;4;5;10;63;2009
80172537;M;No Urbana;NO;4;1;10;56;2005
80172705;M;Urbana;NO;0;2;13;67;2008
80174231;M;Urbana;NO;0;5;8;62;2011
80172203;M;Urbana;NO;2;4;5;32;2013
80174148;F;No Urbana;NO;1;2;0;53;2008
80174019;M;Urbana;NO;3;5;3;0;1999
80174256;M;No Urbana;NO;4;4;14;64;2006
80173566;M;No Urbana;NO;3;2;15;62;2011
80173836;M;No Urbana;NO;4;0;12;64;2008
80174143;M;No Urbana;NO;3;5;2;78;2008
80173829;M;Urbana;NO;1;4;4;58;2007
1430805;M;Urbana;NO;4;1;3;65;1997
80172278;M;Urbana;NO;5;3;12;43;1988
80173537;M;Urbana;NO;1;0;13;66;1976
80173526;M;No Urbana;NO;1;1;11;66;1995
80172547;M;No Urbana;NO;0;4;0;53;2012
1434286;M;Urbana;NO;0;3;7;68;2013
1434698;M;Urbana;NO;1;2;10;53;1975
80175144;M;Urbana;NO;3;2;4;49;1979
1433829;M;No Urbana;NO;4;1;2;55;2007
80174844;M;No Urbana;NO;2;1;12;55;2007
80174000;M;Urbana;NO;3;4;2;25;2001
1434095;M;Urbana;NO;4;4;6;38;2011
1434388;M;No Urbana;NO;4;3;2;43;2000
1435984;M;Urbana;NO;2;2;3;67;2008
1435456;F;Urbana;NO;0;3;0;59;2000
1434481;M;Urbana;NO;2;2;6;65;2001
1434745;F;Urbana;NO;5;5;14;47;1999
1434740;M;Urbana;NO;4;3;0;20;2007
